insertId,jsonPayload.application_id,jsonPayload.class,jsonPayload.component,jsonPayload.executor_id,jsonPayload.filename,jsonPayload.level,jsonPayload.message,"'labels.""dataproc.googleapis.com/resource_id""","'labels.""dataproc.googleapis.com/resource_name""",logName,receiveLocation,receiveTimestamp,resource.labels.batch_id,resource.labels.location,resource.labels.project_id,resource.type,severity,timestamp
lp7ojue497xauutgt,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:52 startup-script[1437]: <13>Dec 16 05:50:52 setup-stackdriver-agent[2712]: 'systemctl start stackdriver-agent.service' succeeded after 1 execution(s).",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450777843Z"
lp7ojue497xauutgs,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: About to run 'systemctl start stackdriver-agent.service' with retries...",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450776846Z"
lp7ojue497xauutgr,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + set +x",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450775811Z"
lp7ojue497xauutgq,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + [[ -o xtrace ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450774779Z"
lp7ojue497xauutgp,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + local reenable_x=false",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450773796Z"
lp7ojue497xauutgo,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + local -r max_retries=30",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450772800Z"
lp7ojue497xauutgn,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + local -r cmd",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450771801Z"
lp7ojue497xauutgm,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + cmd=('systemctl' 'start' 'stackdriver-agent.service')",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450770876Z"
lp7ojue497xauutgl,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + local -r retry_delay=1",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450769949Z"
lp7ojue497xauutgk,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + local -r max_retry_time=30",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450768987Z"
lp7ojue497xauutgj,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + retry_constant_custom 30 1 systemctl start stackdriver-agent.service",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450767617Z"
lp7ojue497xauutgi,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + retry_constant_short systemctl start stackdriver-agent.service",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450766685Z"
lp7ojue497xauutgh,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + local -r unit=stackdriver-agent.service",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450765727Z"
lp7ojue497xauutgg,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + local -r service=stackdriver-agent",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450764792Z"
lp7ojue497xauutgf,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + start_service stackdriver-agent",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450763841Z"
lp7ojue497xauutge,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + [[ stackdriver-agent == \h\a\d\o\o\p\-\y\a\r\n\-\r\e\s\o\u\r\c\e\m\a\n\a\g\e\r ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450758583Z"
lp7ojue497xauutgd,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + master_run_driver_location=LOCAL",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450757657Z"
lp7ojue497xauutgc,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ /usr/share/google/get_metadata_value attributes/master-run-driver-location",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450756729Z"
lp7ojue497xauutgb,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + local master_run_driver_location",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450755795Z"
lp7ojue497xauutga,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + [[ stackdriver-agent == \h\a\d\o\o\p\-\y\a\r\n\-\r\e\s\o\u\r\c\e\m\a\n\a\g\e\r ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450754874Z"
lp7ojue497xauutfz,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + am_on_primary_worker_enabled=false",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450753882Z"
lp7ojue497xauutfy,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ set +x",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450752892Z"
lp7ojue497xauutfx,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ get_dataproc_property am.primary_only",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450751906Z"
lp7ojue497xauutfw,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + local am_on_primary_worker_enabled",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450750918Z"
lp7ojue497xauutfv,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + [[ stackdriver-agent == \h\a\d\o\o\p\-\y\a\r\n\-\n\o\d\e\m\a\n\a\g\e\r ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450749943Z"
lp7ojue497xauutfu,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + [[ stackdriver-agent == \h\a\d\o\o\p\-\h\d\f\s\-\d\a\t\a\n\o\d\e ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450748877Z"
lp7ojue497xauutft,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + [[ ! -f /etc/systemd/system/common/agent-gate.conf ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450747848Z"
lp7ojue497xauutfs,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + local -r gate_start_on_agent_success_drop_in=/etc/systemd/system/common/agent-gate.conf",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450746567Z"
lp7ojue497xauutfr,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: RemainAfterExit=yes == *\R\e\m\a\i\n\A\f\t\e\r\E\x\i\t\=\n\o* ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450745621Z"
lp7ojue497xauutfq,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + [[ Restart=no",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450744695Z"
lp7ojue497xauutfp,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: RemainAfterExit=yes == *\R\e\s\t\a\r\t\=\n\o* ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450743765Z"
lp7ojue497xauutfo,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + [[ Restart=no",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450742809Z"
lp7ojue497xauutfn,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + [[ stackdriver-agent != \h\a\d\o\o\p\-\y\a\r\n\-\n\o\d\e\m\a\n\a\g\e\r ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450741879Z"
lp7ojue497xauutfm,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + [[ stackdriver-agent != \h\a\d\o\o\p\-\h\d\f\s\-\d\a\t\a\n\o\d\e ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450740949Z"
lp7ojue497xauutfl,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: RemainAfterExit=yes'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450740015Z"
lp7ojue497xauutfk,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: + props='Restart=no",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450739065Z"
lp7ojue497xauutfj,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ return 0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450738084Z"
lp7ojue497xauutfi,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: 'systemctl show stackdriver-agent.service -p Restart,RemainAfterExit' succeeded after 1 execution(s).",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450737086Z"
lp7ojue497xauutfh,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: About to run 'systemctl show stackdriver-agent.service -p Restart,RemainAfterExit' with retries...",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450736152Z"
lp7ojue497xauutfg,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ set +x",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450734790Z"
lp7ojue497xauutff,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ [[ -o xtrace ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450733865Z"
lp7ojue497xauutfe,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ local reenable_x=false",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450732859Z"
lp7ojue497xauutfd,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ local -r max_retries=30",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450731793Z"
lp7ojue497xauutfc,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ local -r cmd",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450730642Z"
lp7ojue497xauutfb,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ cmd=('systemctl' 'show' 'stackdriver-agent.service' '-p' 'Restart,RemainAfterExit')",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450729363Z"
lp7ojue497xauutfa,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 setup-stackdriver-agent[2712]: ++ local -r retry_delay=1",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.450728355Z"
