nombre_colegio,departamento,total_postulantes,total_ingresantes
JOSE ANTONCIO ENCINAS,LIMA,1,0
COLEGIO ANDRES BELLO,PUNO,1,1
BERNHALD BOLZANO,LIMA,1,0
IEP GRACIAS JESUS,LIMA,1,1
N°143 I.E SOLIDARIDAD 2,LIMA,1,0
LA UNION,CALLAO,1,0
I.E INCA PACHACUTEC 2094,LIMA,1,0
APEIRON HELICOIDAL,LIMA,1,1
CORAZÓN DE MARÍA MILAGROSA,LIMA,1,1
SAN AGUSTÍN DE SANTA ANITA,LIMA,1,0
051,ICA,1,0
I.E SAN MARTÍN DE PORRES 2061,LIMA,1,0
SANTA INÉS,LIMA,1,0
FRANZ TAMAYO SOLARES 3096,LIMA,1,0
ALTERNATIVO TALENTOS,CALLAO,1,0
TRILCE SEDE SALAVERRY,LIMA,1,0
JOHN F KENNEDY,ICA,1,1
COLEGIO MARIANO H. CORNEJO,PUNO,1,0
I.E.P. CLAPER,LIMA,1,0
SANTA CUARESMA II,LIMA,1,1
FRANCISCO INKA,LIMA,1,0
2092 CRISTO MORADO,LIMA,1,0
BEATA SARITA COLONIA,CALLAO,1,0
SR DE LOS AFLIGIDOS,ANCASH,1,0
I.E. 7228 PERUANO CANADIENSE,LIMA,1,0
SEGUNDO CABRERA MUÑOZ,CAJAMARCA,1,1
COLEGIO ELENA DE SANTA MARIA,PUNO,1,0
COPRODELI AGUSTÍN DE HIPONA,CALLAO,1,0
TALENTOS SCHOOL,CALLAO,1,0
I.E. PUBLICA SANTA MARIA DE LOS ANDES,LIMA,1,0
286468,LIMA,1,0
LEONCIO PRADO 7035,LIMA,1,0
LA VILLA,AMAZONAS,1,1
CIENTIFICO ISAAC NEWTON,LIMA,1,0
SAN FRANCISCO DE ASÍS,LIMA,1,0
IEA JORGE CHÁVEZ,JUNIN,1,0
I.E. FE Y ALEGRÍA Nº39,LIMA,1,0
1112 VÍCTOR ANDRÉS BELAUNDE,LIMA,1,0
I.E.S.F.T. SAN SEBASTIÁN DE PICHCCACHURI,AYACUCHO,1,0
IEP REGINA PACIS,CALLAO,1,0
7265,LIMA,1,0
COLEGIO CRISTIANO JEDIMA,LIMA,1,1
10 DE OCTUBRE,LIMA,1,0
I.E ALFREDO REBAZA ACOSTA,LIMA,1,0
PROLOG DE VILLA MARÍA DEL TRIUNFO,LIMA,1,0
7061,LIMA,1,0
I.E REPÚBLICA DE COLOMBIA,LIMA,1,1
HIJOS DE MARÍA AUXILIADORA,LIMA,1,1
HEINRICH PESTALOZZI COLLEGE,LIMA,1,0
IE GRAN MARISCAL TORIBIO DE LUZURIAGA,LIMA,1,0
ALMA MATER,LIMA,1,0
MARIZCAL ANDRES AVELINO CÁCERES,LIMA,1,1
00053 SAN VICENTE DE PAUL,LIMA,1,0
I.E 0073 BENITO JUÁREZ,LIMA,1,0
3092 KUMAMOTO I,LIMA,1,0
SACO OLIVEROS LOS OLIVOS,LIMA,1,1
CEBA SAN MARCO,LIMA,1,0
PERU HOLANDA 2086,LIMA,1,0
COLEGIO BIBLICO CATOLICO,LIMA,1,0
COLEGIO DE ALTO RENDIMIENTO - HUANCAVELICA,HUANCAVELICA,1,1
I.E.P 159 GLORIOSO 10 DE OCTUBRE,LIMA,1,0
I.E. NUESTRA SEÑORA DEL CARMEN,LIMA,1,0
BEATA ANA MARÍA JAVOUHEY,LIMA,1,0
FE Y ALEGRIA 65,LIMA,1,1
I.E.P BALDOR,LIMA,1,0
IEP. SILVIA RUFF,ANCASH,1,0
INSTITUCION EDUCATIVA 3052,LIMA,1,0
IEP TRINOMIO SLR,PUNO,1,0
I. E. P. LA SALLE,PUNO,1,0
I.E.P.E ANDRÉS DE LOS REYES,LIMA,1,0
SAN LUIS MARISTAS,LIMA,1,0
COLEGIO INGENIERIA DE SAN MIGUEL,LIMA,1,0
I.E. POLITECNICO DE VENTANILLA 5086,CALLAO,1,0
COLEGIO NACIONAL QUIVILLA,HUANUCO,1,0
LA PUNTA UMARI PACHITEA,HUANUCO,1,0
SCHOOL INTERNATIONAL INNOVA,PUNO,1,0
SIMON BOLIVAR PALACIOS,LIMA,1,0
JOSE ABELARDO QUIÑONES GONZALEZ,LIMA,1,0
SAN FRANSISCO DE ASIS 7102,LIMA,1,0
PAMER MAGDALENA,LIMA,1,0
ESUELA DE JESÚS,LIMA,1,1
JUAN INGUNZA VALDIVIA,LIMA,1,0
COLEGIO CATÓLICO MATEMÁTICO SAN JUAN,LIMA,1,1
SAN JUAN MACIAS,CALLAO,1,1
EL NUEVO MARIANNE FROSTIG,LIMA,2,0
3048 SANTIAGO ANTÚNEZ DE MAYOLO,LIMA,2,1
DIVINA MISERICORDIA,LIMA,2,1
SAN ISIDRO PATRON DE VITARTE,LIMA,2,1
SANTA MARIA DE BREÑA,LIMA,2,0
FE Y ALEGRÍA N°26,LIMA,2,0
INFO ELITE XXI,LIMA,2,0
MAETERLINCK MAURICIO,LIMA,2,0
SANTISIMO CRISTO MORENO,ICA,2,0
IE EMANUEL,LIMA,2,0
SALESIANO SANTA ROSA,JUNIN,2,0
ROSA AGUSTINA DONAYRE DE MOREY,LORETO,2,0
CORONEL JOSÉ FELIZ BOGADO,LIMA,2,0
CIENCIAS NEWTON S.M.P,LIMA,2,0
TRILCE MARANGA,LIMA,2,0
FE Y ALEGRIA LA SALLE 43,CALLAO,2,0
IE 3080 PERÚ CANADÁ,LIMA,2,0
I.E. 6071 REPÚBLICA FEDERAL DE ALEMANIA,LIMA,2,0
I.E GENERALÍSIMO DON JOSÉ DE SAN MARTÍN,LIMA,2,0
CICULO INGENIERIA,LIMA,2,1
IE RAMÓN CASTILLA,LIMA,2,1
MARIA MEDALLA MILAGROSA,LIMA,2,1
TRIPOLO,APURIMAC,2,0
I.E JOSÉ MARÍA ARGUEDAS 2027,LIMA,2,0
I.E.P MISS AÑOS INOLVIDABLES,LIMA,2,0
0146 SU SANTIDAD JUAN PABLO II,LIMA,2,0
CIENTIFICO DEL NORTE,LIMA,2,0
SANTA ISABEL DE HUNGRÍA,LIMA,2,0
SKHOLE PAIDEA,LIMA,2,0
APÓSTOL SANTIAGO - 20745,LIMA,2,0
I.E FE Y ALEGRIA N°37,LIMA,2,0
I.E.E. ANTENOR ORREGO ESPINOZA,LIMA,2,1
I.E. SALESIANO ROSENTHAL DE LA PUENTE,LIMA,2,0
ENRIQUE ARNAEZ NAVEDA,LIMA,2,0
PILOTO SANTA ISABEL,JUNIN,2,0
MANUEL ANTONIO RAMÍREZ BARINAGA,LIMA,2,0
INNOVA SCHOLS - SANTO TORIBIO,LIMA,2,0
COLEGIO ADVENTISTA TUPAC AMARU - CATA,PUNO,2,0
JOSE OLAYA,JUNIN,2,0
SCIPION E. LLONA,LIMA,2,0
SECUNDARIA 60053 GRAL. AUGUSTO FREYRE GARCIA PÚBLI,LORETO,2,1
COLEGIO SAN IGNACIO DE RECALDE,PUNO,2,1
COLEGIO MUNDIAL,PUNO,2,1
2068 JOSE MARIA ARGUEDAS,LIMA,2,0
VIRGEN PEREGRINA DEL ROSARIO 2074,LIMA,2,0
MIXTO INDEPENDENCIA,LIMA,2,1
FE Y ALEGRIA N3,LIMA,2,0
APOSTOL SAN PEDRO,LIMA,2,0
SAN JUAN MACIAS,LIMA,2,1
REAL AMERICAN SCHOOL,PUNO,2,1
IEP SAN AGUSTÍN DE ANTARES,LIMA,2,2
MARKHAM,LIMA,2,0
AUGUSTO SALAZAR BONDY,LIMA,2,1
PEBAL INMACULADA,LIMA,2,0
ST.GEORGES COLLEGE,LIMA,2,1
EL UNIVERSO,LIMA,2,0
INGENIERIA,JUNIN,2,0
AURELIO MIRO QUESADA SOSA 1140,LIMA,2,0
I.E.P DOMINGO ELIAS,LIMA,2,0
SISTEMA SAN MARCOS,LIMA,2,0
MARISCAL RAMON CASTILLA,LIMA,2,0
GRUPO EDUCATIVO SAN LUIS,LIMA,2,1
APOLOXIII,LIMA,2,0
AMIGOS DE JESÚS,LIMA,2,1
I.E 2090 VIRGEN DE LA PUERTA,LIMA,2,0
I.E.E. ALFONSO UGARTE,LIMA,2,0
ESTHER CÁCERES SALGADO,LIMA,2,0
TÉCNICO INDUSTRIAL DE ANANEA,PUNO,2,0
SANTÍSIMO SACRAMENTO,LIMA,2,0
BERTOLT BRECH,LIMA,2,0
AUGUSTO B. LEGUÍA,LIMA,2,0
JAPAM 1229,LIMA,2,0
EXITUS,PIURA,2,1
INMACULADA COLLEGE,LIMA,2,1
COLEGIO PARROQUIAL NUESTRA SEÑORA DEL SAGRADO CORA,ANCASH,2,1
I.E SANTA TERESA,JUNIN,2,1
MICAELA BASTIDAS,PUNO,2,1
CHRISTIAN BARNARD DE VILLA,LIMA,2,0
DIVINO SALVADOR 1277,LIMA,2,0
ROSA DE SANTA MARIA,LIMA,2,0
TRILCE DE ROMA,LIMA,2,1
WALDEN SCHOOL,LIMA,2,0
REPÚBLICA DEL ECUADOR,LIMA,2,0
G.U.E JOSE GRANDA,LIMA,2,1
I. E. JOSE CARLOS MARIATEGUI LA CHIRA,APURIMAC,2,0
CÉSAR VALLEJO,LIMA,2,1
I.E. SANTIAGO ANTUNEZ DE MAYOLO,LIMA,2,0
CV INGENIROS,LIMA,2,0
I.E.E BLAS VALERA,AMAZONAS,2,0
CEBA DON BOSCO CHACAS,ANCASH,2,0
HUELLITAS DE JESÚS,LIMA,2,1
LICEO NAVAL GERMÁN ASTETE,CALLAO,2,0
CRAMER,LIMA,2,1
WALDEN SCHOOOL,LIMA,2,0
BARTOLOME HERRERA,LIMA,2,1
WALDORF-LIMA,LIMA,2,1
3719 SANTÍSIMA TRINIDAD,LIMA,2,0
AMAZONAS,HUANUCO,2,0
SALESIANO TECNICO DON BOSCO,JUNIN,2,0
I.E.P JESÚS EDUCADOR LAS TORRES,LIMA,2,0
LUCYANA,LIMA,2,0
MANUEL TOBIAS GARCIA CERRON,LIMA,2,1
SANTO DOMINGO DE GUZMÁN DE CARABAYLLO,LIMA,2,1
MAHATMA GANDHI,LIMA,2,1
MIGUEL GRAU SEMINARIO 0137,LIMA,2,1
IE PROLOG - DELICIAS,LIMA,2,0
COLEGIO INMACULADA CONCEPCIÓN DE MARÍA,LIMA,2,0
CRUZ SACO CIPRESES,LIMA,2,1
SANTA ROSA DE VITERBO,ANCASH,2,1
IE 6018 INMACULADA CONCEPCIÓN HUARANGAL,LIMA,2,0
HERNÁN BUSSE DE LA GUERRA,LIMA,2,0
BARTON COMAS,LIMA,2,0
PAMER VILLA CRUZ,LIMA,2,0
JAÉN DE BRACAMOROS,CAJAMARCA,2,2
I.E.P. INCA GARCILASO DE LA VEGA,ANCASH,2,0
CABANILLAS DEUSTUA,PUNO,2,0
IEP ESPÍRITU SANTO,LIMA,2,1
MARIANO HILARIO CORNEJO- COMERCIO 32,PUNO,2,0
POLITÉCNICO NACIONAL DEL CALLAO,CALLAO,2,0
VIRGEN DE VIRGENES,LIMA,2,0
3094,LIMA,2,0
MIGUEL GRAU,APURIMAC,2,2
SANTISIMA VIRGEN DE LA PUERTA,LIMA,2,0
VIRGEN DE LA CANDELARIA,LIMA,2,0
JAVIER HERAUD PÉREZ,APURIMAC,2,0
APEIRON,CALLAO,2,0
INSTITUCIÓN EDUCATIVA PRIVADA PACO YUNQUE,LIMA,2,0
IEP TECHNOLOGY SCHOOLS METROPOLITANA,LIMA,2,1
I.E. DORA MAYER,CALLAO,2,0
MONTE CARMELO,LIMA,2,0
TRILCE LA MOLINA,LIMA,2,0
SANTANDER,LIMA,2,0
SAN JUAN BOSCO DE AYACUCHO,AYACUCHO,2,0
I. E. P. ANA MARIA KAN,LIMA,2,0
PITAGORAS NUEVO SAN JUAN,LIMA,2,0
INSTITUCIÓN EDUCATIVA 1195 CÉSAR VALLEJO,LIMA,2,0
SANTA ANGELA,LIMA,2,0
I.E. SAN MARTIN DE PORRES MAMAC,JUNIN,2,0
NACIONES UNIDAS 7215,LIMA,2,0
COLEGIO ROBERT LETOURNEAU,LIMA,2,1
JESUS MI REDENTOR,LIMA,2,0
SAN JUAN BOSCO,PUNO,2,1
EXPERIMENTAL DEL SANTA,ANCASH,2,1
BLAS VALERA,AMAZONAS,2,0
PDL,CALLAO,2,0
TRILCE PRO LIMA,LIMA,2,2
IE 8181 HEROES DEL ALTO CENEPA,LIMA,2,1
RAFAEL LOAYZA GUEVARA,CAJAMARCA,2,0
CAPITÁN MARCELINO VALVERDE SOLORZANO,ANCASH,2,0
NACIONAL RIMAC,LIMA,2,1
COLEGIO PARROQUIAL NUESTRA SEÑORA DEL ROSARIO,LIMA,2,1
MARISCAL SANTA CRUZ,CALLAO,2,0
3070 MARIA DE LOS ANGELES,LIMA,2,1
LINCOLN LA PUNTA,CALLAO,2,0
CC BUEN PASTOR,PUNO,2,1
GRAN MARISCAL TORIBIO DE LUZURIAGA,LIMA,2,1
CEPD EL BUEN PASTOR,LIMA,2,0
SAGRADA FAMILIA,LIMA,2,1
MUNDO MEJOR,ANCASH,2,0
PROLOG SEDE VILLA EL SALVADOR,LIMA,2,1
I.E. MICAELA BASTIDAS N° 2089,LIMA,2,1
LEONCIO PRADO GUTIERREZ 1228,LIMA,2,0
15113,LIMA,2,0
I.E.P FRAY PEDRO URRACA,LIMA,2,0
FE Y ALEGRÍA N°2,LIMA,2,1
I.E. PALMAS REALES,LIMA,2,0
MARIANISTA,LIMA,2,0
JOSE BALTA,LIMA,2,0
ISAAC NEWTON JESUS MARIA,LIMA,2,0
CORONEL BOLOGNESI,ANCASH,2,0
TRILCE CHANCHAMAYO,JUNIN,2,0
HÉROES DEL CENEPA,CALLAO,2,0
COAR HUANCAVELICA,HUANCAVELICA,2,2
MARCELINO CHAMPAGNAT,LA LIBERTAD,2,1
SEBASTIAN SALAZAR BONDY,LIMA,2,0
I.E.P. DIOS ES AMOR,LIMA,2,1
IEP JOSE CARLOS MARIATEGUI,LIMA,2,0
CLAPER,LIMA,2,0
BELÉN,LIMA,2,0
SACO OLIVEROS - APEIRON,CALLAO,2,0
LEONCIO PRADO 2067,LIMA,2,1
I.E.E MIXTO LA MOLINA 1278,LIMA,2,1
SACO OLIVEROS DE PUEBLO LIBRE,LIMA,2,0
JOSE GRANDA,LIMA,2,0
MONS FIDEL OLIVAS ESCUDERO,ANCASH,2,0
SIGNOS DE FE,LIMA,2,1
PEDRO RUIZ GALLO,AMAZONAS,2,0
SAINT PATRICKS CHRISTIAN COLLEGE,LIMA,2,1
SOR ÁNGELA LECCA,LIMA,2,0
IEP SAN IGNACIO DE LOYOLA - HUACHO,LIMA,2,0
CONSORCIO EDUCATIVO FEDERICO KAUFFMANN DOIG,CALLAO,2,1
AMISTAD PERU JAPON N168,LIMA,2,1
INNOVA SCHOOLS ARABISCOS,LIMA,2,0
I.E. 2091 MARISCAL ANDRÉS AVELINO CÁCERES,LIMA,2,0
FE Y ALEGRÍA N 32,LIMA,2,0
COLEGIO MARISTAS - MANUEL RAMÍREZ BARINAGA,LIMA,2,1
JESUS EDUCADOR,LIMA,2,0
RAMON CASTILLA,LIMA,2,1
I.E AMÉRICA 7101-623,LIMA,2,0
MARISCAL ANDRES AVELINO CACERES,LIMA,2,0
SIGMA,JUNIN,2,0
SANTO TOMÁS DE VALENCIA,LIMA,2,0
COLEGIO SULPICIO GARCÍA PEÑALOZA,LIMA,2,0
SAGRADOS CORAZONES N°3710,LIMA,2,1
SAN JOSÉ,JUNIN,2,0
JUAN PABLO II,TUMBES,2,1
SANTA MARÍA JOSEFFA ROSELLO,LIMA,2,1
SANTA URSULA NAZARENA- SJL,LIMA,2,1
FE Y ALEGRÍA 24,LIMA,2,0
I.E ANDRÉS BELLO 3041,LIMA,2,1
MARIA AUXILIADORA,LIMA,2,0
LOS HIJOS DE MARIA,LIMA,2,0
CESAR CANEVARO,LIMA,2,0
DANIELLE MITTERRAND,PUNO,2,0
ELITE SCHOOL,LIMA,2,0
PERU - HOLANDA 2086,LIMA,2,0
YACHAY SCHOOL,PUNO,2,2
RAFAEL MARISCAL QUINTANILLA,LIMA,2,0
I.E TÉCNICO 3052,LIMA,2,0
ANNIES SCHOOL,LIMA,2,0
ALBERTO BENJAMIN SIMPSON,LIMA,2,2
0083 SAN JUAN MACIAS,LIMA,2,0
CIENCIAS,SAN MARTIN,2,2
VÍCTOR RAÚL HAYA DE LA TORRE 7259,LIMA,2,0
ÁNGELES DE LA PAZ,LIMA,2,1
SAN ANTONIO DE PADUA,CAJAMARCA,2,0
TORIBIO DE LUZURIAGA Y MEJÍA,LIMA,2,0
MIXTO SAN JOSE,LIMA,2,1
SAN PATRICIO,LIMA,2,1
ANTONIO RAIMONDI,CAJAMARCA,2,0
VICTOR RAUL HAYA DE LA TORRE INEI 46,LIMA,2,0
20611,LIMA,2,1
CESAR ALCIDES DE LA CRUZ DELGADO,AMAZONAS,2,1
CHAPERITO SCHOOLS,CALLAO,2,1
JOSÉ GÁLVEZ,CAJAMARCA,2,2
ALBORADA,LIMA,2,1
TRILCE,LA LIBERTAD,2,1
SANTA ROSA REVOLUCIONARIA,CUSCO,2,1
CESAR VALLEJO 7069,LIMA,2,1
DIONISIO MANCO CAMPOS,LIMA,2,0
SANTISIMA TRINIDAD,LIMA,2,0
SANTA CUARESMA,LIMA,2,1
SAN PÍO X - INGENIERIA,LIMA,2,1
ROSA DE AMÉRCIA,LORETO,2,0
JOSE HECTOR RODRIGUEZ TRIGOSO,LIMA,2,0
VIRGEN DEL CARMEN,LIMA,2,0
SANTA ISABEL,LIMA,2,1
CONSORCIO EDUCATIVO SAN ROQUE,LIMA,2,0
CIENCIAS SIGLO XXI,LIMA,2,0
1199 MARISCAL RAMON CASTILLA,LIMA,2,0
ABILIA OCAMPO,SAN MARTIN,2,1
I.E.P. VIRGEN DEL ROSARIO,LIMA,2,1
SAN ANDRÉS,LIMA,2,0
IEP LUMBRERAS,LIMA,2,0
NEIL ARMSTRONG,LIMA,2,0
SANTIAGO APOSTOL,LIMA,2,0
I.E.E. CARLOS WIESSE,LIMA,2,0
NIÑO CHAPERITO,LIMA,2,0
JESÚS MI REDENTOR,LIMA,2,0
LOS ANDES,AYACUCHO,2,1
PAMER GRAMADAL,LIMA,2,1
COLEGIO EMBLEMÁTICO JOSÉ ANTONIO ENCINAS,PUNO,2,0
VILLA LOS ANGELES,LIMA,2,1
CIMA,LAMBAYEQUE,2,0
JESÚS DIVINO MAESTRO REDENTOR,LIMA,2,0
JULIO C. TELLO,LIMA,2,0
I.E JOHN F. KENNEDY,LIMA,2,0
MARIA DE FATIMA,PIURA,2,0
TOMAS ALVA EDISON,LIMA,2,2
I.E.SANTA MARIA DE BREÑA,LIMA,2,0
TRILCE,MADRE DE DIOS,2,0
COLEGIO CIENTIFICO NIKOLA TESLA,LIMA,2,1
TÚPAC AMARU,LIMA,2,0
2027 JOSE MARIA ARGUEDAS,LIMA,2,0
MFCN 1233,LIMA,2,0
FERNANDO CARBAJAL SEGURA,LIMA,2,1
LOS HEROES DE SAN JUAN,LIMA,2,1
5171 TUPAC AMARU II,LIMA,2,0
I. E. REPÚBLICA FEDERAL DE ALEMANIA,LIMA,2,0
RAMÓN CASTILLA,LIMA,2,1
EMAÚS,LIMA,2,0
COLEGIO MARISCAL CACERES,AYACUCHO,2,0
ANDRES AVELINO CACERES DORREGARAY,LIMA,2,0
GERMAN CARO RÍOS N°20384,LIMA,2,0
CIRCULO A1 SCHOOL,LIMA,2,0
IE PNP PRECURSORES LA INDEPENDENCIA NACIONAL,LIMA,2,1
I.E.P. SANTA ANGELA,LIMA,2,0
IE 3056 GRAN BRETAÑA,LIMA,2,1
PERUANO CANADIENSE 7228,LIMA,2,1
FERNANDO BELAUNDE TERRY N° 0074,LIMA,2,0
I.E MERCEDES CABELLO DE CARBONERA,LIMA,2,1
TÉCNICO 3052,LIMA,2,0
IEP SAN LUCAS,LIMA,2,0
NUESTRA SEÑORA DE LA SABIDURÍA,LIMA,2,1
TECHNOLOGY SCHOOLS LUCUMOS,LIMA,2,1
I.E LOS JAZMINES DEL NARANJAL,LIMA,2,0
JORGE BASADRE,PIURA,2,0
I.E 5168 ROSA LUZ,LIMA,2,1
TELÉSFORO CATACORA,LIMA,2,0
CESAR VALLEJO,AYACUCHO,2,0
NUESTRA SEÑORA DE LA ESPERANZA,LIMA,2,1
SAN AGUSTÍN,LIMA,2,0
TUPAC AMARU 20902,LIMA,2,1
JOSÉ CARLOS MARIÁTEGUI,ANCASH,2,0
I.E TUPAC AMARU,LIMA,2,0
MAZUBA,LIMA,2,1
COLEGIO SACO OLIVEROS - SEDE QUILCA,CALLAO,2,0
VIRGEN DE LA ASUNCIÓN,LIMA,2,0
CONSORCIO EDUCATIVO INGENIERÍA SANTA ROSA,LIMA,2,1
FE Y ALEGRIA N° 35,LIMA,2,0
COJATA,PUNO,2,0
NUESTRA SEÑORA DEL MONSERRAT,LIMA,2,0
COLEGIO MATEMATICO Y ECOLOGICO SAN RAFAEL,LIMA,2,0
FE Y ALEGRÍA 5,LIMA,2,0
BERNE,LIMA,2,0
BELLAVISTA,PASCO,2,0
CORAZON DE JESUS EL ROBLE,LIMA,2,1
INNOVA SCHOOLS,ANCASH,2,1
SIMON BOLIVAR,LIMA,2,1
VALLE HERMOSO,LIMA,2,1
TRILCE LOS OILIVOS,LIMA,2,0
ISAAC NEWTON HUARAL,LIMA,2,0
SACO OLIVEROS DE SAN CARLOS,LIMA,2,1
TRILCE - LOS OLIVOS,LIMA,2,1
VILLAS DE ANCON 898-8193,LIMA,2,0
SAN MARTIN DE PORRES 072,LIMA,2,0
3710 SAGRADOS CORAZONES,LIMA,2,0
ARTURO HONORES DE SAN MARTÍN,LIMA,2,0
SAN JOSE,LIMA,2,0
SANTA MARGARITA DE JESUS,LIMA,2,0
GOTTFRIED WILHELM LEIBNIZ,LIMA,2,0
TUPAC AMARU N°20902,LIMA,2,0
COLEGIO PEDRO VILCAPAZA,PUNO,2,0
I.E.P. SAN RAFAEL,LIMA,2,0
COLEGIO EMBLEMATICO MELITON CARBAJAL,LIMA,2,0
I.E. IMPERIO TAHUANTINSUYO 3049,LIMA,2,0
JULIO CESAR TELLO,LIMA,2,0
JERUSALEN,CALLAO,2,0
TORREBLANCA,LIMA,2,0
NIVEL A,LIMA,2,0
NICANOR RIVERA CACERES,LIMA,2,0
COLEGIO PRIVADO GARCILASO,LIMA,2,0
VISIÓN MUNDIAL,LIMA,2,0
CRISTO EL SALVADOR,LIMA,2,0
LUIS ALBERTO GARCÍA ROJAS,LIMA,2,1
CONSORCIO INGENIERIA PARRAL,LIMA,2,0
CORONEL BOLOGNESI,TACNA,2,1
C.T.E JESUS OBRERO,LIMA,2,0
REPUBLICA DE BOLIVIA,LIMA,2,0
7054,LIMA,2,1
FE Y ALEGRÍA N32,LIMA,2,0
COLEGIO EMBLEMATICO LA LIBERTAD,ANCASH,2,1
GUTEMBERG,LIMA,2,1
PLANTELES DE APLICACION GUAMAN POMA DE AYALA,AYACUCHO,2,0
BERTOLT BRECHT,JUNIN,2,0
CARLOS GUTIÉRREZ MERINO,LIMA,2,0
SANTA MARÍA PURÍSIMA,LIMA,2,0
3069 GENERALISIMO JOSE DE SAN MARTIN,LIMA,2,0
SAN PABLO DE TARSO,LIMA,2,0
SANTO DOMINGO,LIMA,2,0
BRUNO TERREROS,LIMA,2,1
COLEGIO PERUBIRF,PUNO,2,0
TERESA GONZALES DE FANNING,LIMA,2,2
LOS AMAUTAS,LIMA,2,0
COAR LIMA,LIMA,2,0
IEP ALFREDO REBAZA ACOSTA DE LOS JAZMINES,CALLAO,2,2
PEDRO VILCAPAZA ALARCON,PUNO,2,0
COLEGIO EMBLEMÁTICO ROSA DE SANTA MARÍA,LIMA,2,2
I.E REPUBLICA DEL ECUADOR,LIMA,2,1
SAN VICENTE DE PAUL,LIMA,2,1
CRISTO VICTORIOSO,CALLAO,2,0
GRAN AMAUTA DE MOTUPE,LIMA,2,0
2025 INMACULADA CONCEPCIÓN,LIMA,2,0
I.E ROMEO LUNA VICTORIA,LIMA,2,0
COLEGIO CESAR VALLEJO,LIMA,2,0
CIRO ALEGRÍA,CALLAO,2,0
JESÚS DE NAZARETH BELÉN,LIMA,2,1
IEP NUESTRA SEÑORA DEL ROSARIO,LIMA,2,0
SANTA ROSA DE LIMA PNP,PUNO,2,0
ALFA COMAS,LIMA,2,1
IE SAN FRANCISCO DE ASIS,HUANCAVELICA,2,0
TUNGASUCA,LIMA,2,0
SAN LUIS GONZAGA,ICA,2,0
REY DE REYES,AREQUIPA,2,0
MOISES COLONIA TRINIDAD,LIMA,2,1
IE SANTIAGO ANTUNEZ DE MAYOLO 6004,LIMA,2,1
I.E.P SAN VICENTE DE PAUL,LIMA,2,0
COLEGIO RODOLFO DIESEL,PUNO,2,0
PEDRO CORONADO ARRASCUE,LIMA,2,0
JOSÉ MARÍA ARGUEDAS - CARABAYLLO - UGEL 4,LIMA,2,0
I.E LA INMACULADA,UCAYALI,2,0
I.E. 2071 CESAR VALLEJO,LIMA,2,1
SAN ANTONIO,LIMA,2,0
8180 CELSO LINO RICALDI,LIMA,2,0
I.E.P DANIEL ALCIDES CARRIÓN,LIMA,2,1
MARÍA AUXILIADORA,JUNIN,2,0
HOSANNA,LIMA,2,0
COLEGIO NACIONAL VITARTE,LIMA,2,1
PAMER SALAMANCA,LIMA,2,1
COLEGIO SAN AGUSTÍN,LIMA,2,2
POLITECNICO REGIONAL LOS ANDES JULIACA,PUNO,2,1
COLEGIO SAN ISIDRO LABRADOR DE SANTA ANITA,LIMA,2,0
CORONE LADISLAO ESPINAR,CUSCO,2,0
SAN JUDAS TADEO CORAZONISTAS,LIMA,2,0
IEP NIÑO JESÚS DE PRAGA,JUNIN,2,1
I.E.E. MERCEDES CABELLO DE CARBONERA,LIMA,2,2
LOS OLIVOS,CALLAO,2,1
CORAZON DE JESUS,LIMA,2,1
2001 SANTA ROSA DE LIMA,LIMA,2,0
SAN ROQUE DE SAN DIEGO,LIMA,2,1
COLEGIO DE ALTO RENDIMIENTO JUNÍN,JUNIN,2,0
0073 BENITO JUAREZ,LIMA,2,0
COLEGIO SIMON BOLIVAR,PUNO,2,0
JUANXXXIII,LIMA,2,0
MARISCAL RAMON CASTILLA,HUANUCO,2,0
CAHUIDE,JUNIN,2,1
CEBA-FRANCISCO IZQUIERDO RIOS,SAN MARTIN,2,0
MATEO PUMACAHUA,CUSCO,2,0
ANA MARIA KAN,LIMA,2,0
HUMBOLDT SCHOOL,LIMA,2,0
IEPG CRISTIANIA,LIMA,2,0
FE Y ALEGRÍA 05,LIMA,2,1
REGINA PACIS,CALLAO,2,0
JESUS ES MI LUZ,CALLAO,2,0
SAN SEBASTIÁN,LIMA,2,0
MARISCAL TORIBIO DE LUZURIAGA,LIMA,2,0
INSTITUCION EDUCATIVA LA SALLE,PUNO,2,1
RICARDO PALMA 5099,CALLAO,2,0
THEGNOLOGY SCHOOLS,LIMA,2,0
I.E.PROYECTO INTEGRAL CHAVARRIA,LIMA,2,0
BLAISE PASCAL COLLEGE,LIMA,2,1
COAR SAN MARTIN,SAN MARTIN,2,2
I.E. VILLA LOS REYES,CALLAO,2,0
JORGE BASADRE GROHMAN,LIMA,2,0
HENRI LA FONTAINE,LIMA,2,0
IEE MELITON CARVAJAL,LIMA,2,1
JOSE CARLOS MARIATEGUI,LIMA,2,0
CEP SAN JUAN BOSCO,ANCASH,2,1
KOREB SCHOOL,LIMA,2,0
MARTIN ESQUICHA BERNEDO,LIMA,2,0
SAN VICENTE DE PAUL,LA LIBERTAD,2,0
HUMBERTO LUNA,CUSCO,2,1
ENRIQUE MILLA OCHOA,LIMA,2,1
COLEGIO TRILCE LA MOLINA,LIMA,2,0
SANTÍSIMO SALVADOR,LIMA,2,0
